municipal,district,name_population,Year,all,finnish_sami,other,swedish,5874358,5878088,5911249,5934892,5934906,5952975,5958354,5961860,5961890,5961894,5968821,5975374,5978639,5980222,5980260,name_district,non_official_lang_percentage,time_to_fastest_cbd,id
49,214,Niittykumpu,2014,4263.0,3602.0,372.0,289.0,42,42,41,26,43,34,30,18,23,25,22,20,26,11,12,Niittykumpu,0.08726249120337791,11,049214
49,214,Niittykumpu,2015,4411.0,3680.0,437.0,294.0,47,46,43,26,40,31,31,18,24,26,23,17,24,12,13,Niittykumpu,0.09907050555429608,12,049214
49,214,Niittykumpu,2016,4564.0,3796.0,460.0,308.0,47,46,43,26,40,31,31,18,24,26,23,17,24,12,13,Niittykumpu,0.10078878177037687,12,049214
49,214,Niittykumpu,2017,5148.0,4228.0,582.0,338.0,47,46,43,26,40,31,31,18,24,26,23,17,24,12,13,Niittykumpu,0.11305361305361306,12,049214
49,214,Niittykumpu,2018,5412.0,4439.0,630.0,343.0,53,37,40,26,40,32,30,10,24,26,24,20,28,7,16,Niittykumpu,0.1164079822616408,7,049214
49,214,Niittykumpu,2019,6008.0,4886.0,762.0,360.0,53,37,40,26,40,32,30,10,24,26,24,20,28,7,16,Niittykumpu,0.12683089214380824,7,049214
49,214,Niittykumpu,2020,6549.0,5298.0,865.0,386.0,53,37,40,26,40,32,30,10,24,26,24,20,28,7,16,Niittykumpu,0.13208123377614903,7,049214
49,215,Pohjois-Tapiola,2013,6190.0,5529.0,361.0,300.0,36,43,41,12,25,30,38,6,32,34,31,26,33,21,19,Pohjois-Tapiola,0.058319870759289176,6,049215
49,215,Pohjois-Tapiola,2014,6182.0,5522.0,373.0,287.0,36,43,41,12,25,30,38,6,32,34,31,26,33,21,19,Pohjois-Tapiola,0.06033646069233258,6,049215
49,215,Pohjois-Tapiola,2015,6237.0,5528.0,422.0,287.0,36,45,41,11,25,29,42,8,35,38,34,27,34,22,20,Pohjois-Tapiola,0.067660734327401,8,049215
49,215,Pohjois-Tapiola,2016,6406.0,5658.0,457.0,291.0,36,45,41,11,25,29,42,8,35,38,34,27,34,22,20,Pohjois-Tapiola,0.07133936934124259,8,049215
49,215,Pohjois-Tapiola,2017,6539.0,5747.0,500.0,292.0,36,45,41,11,25,29,42,8,35,38,34,27,34,22,20,Pohjois-Tapiola,0.0764642911760208,8,049215
49,215,Pohjois-Tapiola,2018,6618.0,5763.0,578.0,277.0,58,45,40,11,28,30,37,12,31,32,30,27,34,18,24,Pohjois-Tapiola,0.08733756421879722,11,049215
49,215,Pohjois-Tapiola,2019,6665.0,5739.0,638.0,288.0,58,45,40,11,28,30,37,12,31,32,30,27,34,18,24,Pohjois-Tapiola,0.09572393098274569,11,049215
49,215,Pohjois-Tapiola,2020,6667.0,5697.0,689.0,281.0,58,45,40,11,28,30,37,12,31,32,30,27,34,18,24,Pohjois-Tapiola,0.10334483275836208,11,049215
49,222,Otaniemi,2013,3746.0,2617.0,950.0,179.0,33,37,35,10,24,23,29,0,22,24,21,18,24,15,11,Otaniemi,0.25360384410037373,0,049222
49,222,Otaniemi,2014,3787.0,2583.0,1021.0,183.0,33,37,35,10,24,23,29,0,22,24,21,18,24,15,11,Otaniemi,0.2696065487193029,0,049222
49,222,Otaniemi,2015,3908.0,2581.0,1144.0,183.0,33,41,34,9,22,24,29,0,22,24,21,16,22,14,11,Otaniemi,0.29273285568065505,0,049222
49,222,Otaniemi,2016,3972.0,2568.0,1255.0,149.0,33,41,34,9,22,24,29,0,22,24,21,16,22,14,11,Otaniemi,0.3159617321248741,0,049222
49,222,Otaniemi,2017,3732.0,2414.0,1165.0,153.0,33,41,34,9,22,24,29,0,22,24,21,16,22,14,11,Otaniemi,0.3121650589496249,0,049222
49,222,Otaniemi,2018,3758.0,2407.0,1197.0,154.0,50,37,35,9,25,25,24,0,18,19,17,14,21,12,11,Otaniemi,0.3185204896221394,0,049222
49,222,Otaniemi,2019,4129.0,2586.0,1396.0,147.0,50,37,35,9,25,25,24,0,18,19,17,14,21,12,11,Otaniemi,0.33809639137805764,0,049222
49,222,Otaniemi,2020,4219.0,2601.0,1472.0,146.0,50,37,35,9,25,25,24,0,18,19,17,14,21,12,11,Otaniemi,0.3488978430907798,0,049222
49,231,Westend,2013,3117.0,2588.0,177.0,352.0,47,41,39,20,33,32,28,10,22,24,21,17,24,11,11,Westend,0.05678537054860443,10,049231
49,231,Westend,2014,3113.0,2557.0,189.0,367.0,47,41,39,20,33,32,28,10,22,24,21,17,24,11,11,Westend,0.06071313845165435,10,049231
49,231,Westend,2015,3152.0,2577.0,217.0,358.0,46,41,41,18,34,29,28,9,21,24,20,15,22,11,11,Westend,0.06884517766497462,9,049231
49,231,Westend,2016,3094.0,2527.0,219.0,348.0,46,41,41,18,34,29,28,9,21,24,20,15,22,11,11,Westend,0.07078215901745313,9,049231
49,231,Westend,2017,3134.0,2574.0,213.0,347.0,46,41,41,18,34,29,28,9,21,24,20,15,22,11,11,Westend,0.06796426292278239,9,049231
49,231,Westend,2018,3078.0,2518.0,210.0,350.0,52,39,40,19,37,34,29,13,23,24,22,19,26,12,16,Westend,0.0682261208576998,12,049231
49,231,Westend,2019,3079.0,2513.0,231.0,335.0,52,39,40,19,37,34,29,13,23,24,22,19,26,12,16,Westend,0.07502435855797336,12,049231
49,231,Westend,2020,3164.0,2565.0,264.0,335.0,52,39,40,19,37,34,29,13,23,24,22,19,26,12,16,Westend,0.08343868520859671,12,049231
49,232,Haukilahti,2013,5798.0,4507.0,320.0,971.0,53,42,41,28,42,34,30,18,23,25,22,20,26,7,12,Haukilahti,0.055191445325974475,7,049232
49,232,Haukilahti,2014,5745.0,4494.0,317.0,934.0,53,42,41,28,42,34,30,18,23,25,22,20,26,7,12,Haukilahti,0.055178416013925154,7,049232
49,232,Haukilahti,2015,5708.0,4479.0,315.0,914.0,51,46,43,26,40,31,31,18,24,26,23,17,24,7,13,Haukilahti,0.05518570427470217,7,049232
49,232,Haukilahti,2016,5746.0,4494.0,339.0,913.0,51,46,43,26,40,31,31,18,24,26,23,17,24,7,13,Haukilahti,0.0589975635224504,7,049232
49,232,Haukilahti,2017,5686.0,4398.0,376.0,912.0,51,46,43,26,40,31,31,18,24,26,23,17,24,7,13,Haukilahti,0.0661273302849103,7,049232
49,232,Haukilahti,2018,5710.0,4368.0,408.0,934.0,58,43,46,33,46,38,36,15,29,32,29,26,33,7,22,Haukilahti,0.07145359019264448,7,049232
49,232,Haukilahti,2019,5853.0,4482.0,440.0,931.0,58,43,46,33,46,38,36,15,29,32,29,26,33,7,22,Haukilahti,0.07517512386810182,7,049232
49,232,Haukilahti,2020,5818.0,4434.0,464.0,920.0,58,43,46,33,46,38,36,15,29,32,29,26,33,7,22,Haukilahti,0.07975249226538329,7,049232
49,241,Vanha-Mankkaa,2013,4640.0,4121.0,222.0,297.0,38,49,50,22,40,34,41,19,34,37,33,30,37,16,23,Vanha-Mankkaa,0.047844827586206895,16,049241
49,241,Vanha-Mankkaa,2014,4620.0,4109.0,219.0,292.0,38,49,50,22,40,34,41,19,34,37,33,30,37,16,23,Vanha-Mankkaa,0.047402597402597405,16,049241
49,241,Vanha-Mankkaa,2015,4731.0,4179.0,272.0,280.0,34,48,46,19,33,33,43,19,36,39,35,31,36,15,23,Vanha-Mankkaa,0.05749313041640245,15,049241
49,241,Vanha-Mankkaa,2016,4749.0,4178.0,296.0,275.0,34,48,46,19,33,33,43,19,36,39,35,31,36,15,23,Vanha-Mankkaa,0.06232891134975784,15,049241
49,241,Vanha-Mankkaa,2017,4724.0,4121.0,326.0,277.0,34,48,46,19,33,33,43,19,36,39,35,31,36,15,23,Vanha-Mankkaa,0.06900931414055884,15,049241
49,241,Vanha-Mankkaa,2018,4719.0,4102.0,343.0,274.0,66,50,48,21,36,37,43,22,36,38,36,32,40,16,28,Vanha-Mankkaa,0.07268489086670905,16,049241
49,241,Vanha-Mankkaa,2019,4691.0,4013.0,413.0,265.0,66,50,48,21,36,37,43,22,36,38,36,32,40,16,28,Vanha-Mankkaa,0.08804092943935195,16,049241
49,241,Vanha-Mankkaa,2020,4683.0,3980.0,437.0,266.0,66,50,48,21,36,37,43,22,36,38,36,32,40,16,28,Vanha-Mankkaa,0.09331625026692292,16,049241
49,242,Taavinkylä,2013,3377.0,2802.0,298.0,277.0,26,45,41,10,30,29,43,24,37,39,36,26,34,22,25,Taavinkylä,0.0882440035534498,10,049242
49,242,Taavinkylä,2014,3401.0,2809.0,330.0,262.0,26,45,41,10,30,29,43,24,37,39,36,26,34,22,25,Taavinkylä,0.09703028521023228,10,049242
49,242,Taavinkylä,2015,3438.0,2839.0,323.0,276.0,25,44,42,10,24,29,45,21,38,40,37,30,36,21,25,Taavinkylä,0.0939499709133217,10,049242
49,242,Taavinkylä,2016,3455.0,2842.0,337.0,276.0,25,44,42,10,24,29,45,21,38,40,37,30,36,21,25,Taavinkylä,0.09753979739507959,10,049242
49,242,Taavinkylä,2017,3503.0,2846.0,388.0,269.0,25,44,42,10,24,29,45,21,38,40,37,30,36,21,25,Taavinkylä,0.1107622038252926,10,049242
49,242,Taavinkylä,2018,3562.0,2886.0,414.0,262.0,62,45,44,16,30,31,42,26,35,37,33,26,33,23,33,Taavinkylä,0.11622683885457608,16,049242
49,242,Taavinkylä,2019,3751.0,2997.0,481.0,273.0,62,45,44,16,30,31,42,26,35,37,33,26,33,23,33,Taavinkylä,0.12823247134097573,16,049242
49,242,Taavinkylä,2020,3721.0,2956.0,499.0,266.0,62,45,44,16,30,31,42,26,35,37,33,26,33,23,33,Taavinkylä,0.13410373555495833,16,049242
49,251,Ruukinranta,2013,216.0,188.0,12.0,16.0,31,39,38,9,23,26,40,10,34,37,32,23,32,32,30,Ruukinranta,0.05555555555555555,9,049251
49,251,Ruukinranta,2014,205.0,176.0,14.0,15.0,31,39,38,9,23,26,40,10,34,37,32,23,32,32,30,Ruukinranta,0.06829268292682927,9,049251
49,251,Ruukinranta,2015,208.0,171.0,22.0,15.0,31,40,38,8,20,25,41,11,34,37,33,26,33,27,31,Ruukinranta,0.10576923076923077,8,049251
49,251,Ruukinranta,2016,206.0,165.0,25.0,16.0,31,40,38,8,20,25,41,11,34,37,33,26,33,27,31,Ruukinranta,0.12135922330097088,8,049251
49,251,Ruukinranta,2017,207.0,171.0,21.0,15.0,31,40,38,8,20,25,41,11,34,37,33,26,33,27,31,Ruukinranta,0.10144927536231885,8,049251
49,251,Ruukinranta,2018,201.0,165.0,21.0,15.0,57,41,36,8,23,26,42,15,35,38,35,29,37,28,28,Ruukinranta,0.1044776119402985,8,049251
49,251,Ruukinranta,2019,191.0,157.0,19.0,15.0,57,41,36,8,23,26,42,15,35,38,35,29,37,28,28,Ruukinranta,0.09947643979057591,8,049251
49,251,Ruukinranta,2020,178.0,147.0,15.0,16.0,57,41,36,8,23,26,42,15,35,38,35,29,37,28,28,Ruukinranta,0.08426966292134831,8,049251
49,252,Pohjois-Laajalahti,2013,3421.0,2875.0,411.0,135.0,31,39,38,9,23,26,40,10,34,37,32,23,32,25,23,Pohjois-Laajalahti,0.12014030985092078,9,049252
49,252,Pohjois-Laajalahti,2014,3437.0,2853.0,456.0,128.0,31,39,38,9,23,26,40,10,34,37,32,23,32,25,23,Pohjois-Laajalahti,0.13267384346814082,9,049252
49,252,Pohjois-Laajalahti,2015,3412.0,2817.0,460.0,135.0,31,40,38,8,20,25,41,10,34,37,33,26,33,24,24,Pohjois-Laajalahti,0.13481828839390386,8,049252
49,252,Pohjois-Laajalahti,2016,3440.0,2781.0,521.0,138.0,31,40,38,8,20,25,41,10,34,37,33,26,33,24,24,Pohjois-Laajalahti,0.15145348837209302,8,049252
49,252,Pohjois-Laajalahti,2017,3404.0,2728.0,531.0,145.0,31,40,38,8,20,25,41,10,34,37,33,26,33,24,24,Pohjois-Laajalahti,0.15599294947121034,8,049252
49,252,Pohjois-Laajalahti,2018,3431.0,2695.0,600.0,136.0,57,41,36,8,23,26,42,15,35,38,35,29,36,23,28,Pohjois-Laajalahti,0.17487612940833577,8,049252
49,252,Pohjois-Laajalahti,2019,3368.0,2624.0,618.0,126.0,57,41,36,8,23,26,42,15,35,38,35,29,36,23,28,Pohjois-Laajalahti,0.1834916864608076,8,049252
49,252,Pohjois-Laajalahti,2020,3372.0,2589.0,660.0,123.0,57,41,36,8,23,26,42,15,35,38,35,29,36,23,28,Pohjois-Laajalahti,0.19572953736654805,8,049252
49,311,Matinmetsä,2013,4558.0,3212.0,942.0,404.0,57,52,46,36,48,39,36,26,29,31,28,25,31,0,17,Matinmetsä,0.20666959192628345,0,049311
49,311,Matinmetsä,2014,4730.0,3224.0,1092.0,414.0,57,52,46,36,48,39,36,26,29,31,28,25,31,0,17,Matinmetsä,0.23086680761099365,0,049311
49,311,Matinmetsä,2015,4689.0,3147.0,1139.0,403.0,57,51,49,34,46,42,39,25,33,35,32,26,33,0,19,Matinmetsä,0.24290893580720835,0,049311
49,311,Matinmetsä,2016,4699.0,3105.0,1208.0,386.0,57,51,49,34,46,42,39,25,33,35,32,26,33,0,19,Matinmetsä,0.25707597361140666,0,049311
49,311,Matinmetsä,2017,4749.0,3074.0,1276.0,399.0,57,51,49,34,46,42,39,25,33,35,32,26,33,0,19,Matinmetsä,0.2686881448726048,0,049311
49,311,Matinmetsä,2018,4713.0,3043.0,1284.0,386.0,58,41,46,32,44,36,34,14,28,30,28,24,32,0,20,Matinmetsä,0.27243793761935076,0,049311
49,311,Matinmetsä,2019,4731.0,2979.0,1371.0,381.0,58,41,46,32,44,36,34,14,28,30,28,24,32,0,20,Matinmetsä,0.2897907419150285,0,049311
49,311,Matinmetsä,2020,4720.0,2884.0,1446.0,390.0,58,41,46,32,44,36,34,14,28,30,28,24,32,0,20,Matinmetsä,0.30635593220338986,0,049311
49,312,Tiistilä,2013,5147.0,3641.0,1079.0,427.0,55,51,47,36,48,42,39,25,32,34,31,26,34,5,20,Tiistilä,0.209636681562075,5,049312
49,312,Tiistilä,2014,5192.0,3634.0,1122.0,436.0,55,51,47,36,48,42,39,25,32,34,31,26,34,5,20,Tiistilä,0.21610169491525424,5,049312
49,312,Tiistilä,2015,5385.0,3722.0,1197.0,466.0,60,50,48,34,50,42,39,25,32,34,31,26,32,5,20,Tiistilä,0.2222841225626741,5,049312
49,312,Tiistilä,2016,5502.0,3685.0,1341.0,476.0,60,50,48,34,50,42,39,25,32,34,31,26,32,5,20,Tiistilä,0.24372955288985823,5,049312
49,312,Tiistilä,2017,5509.0,3620.0,1429.0,460.0,60,50,48,34,50,42,39,25,32,34,31,26,32,5,20,Tiistilä,0.2593937193683064,5,049312
49,312,Tiistilä,2018,5606.0,3659.0,1465.0,482.0,58,41,46,32,44,36,34,14,28,30,28,24,32,4,20,Tiistilä,0.2613271494826971,4,049312
49,312,Tiistilä,2019,5866.0,3762.0,1604.0,500.0,58,41,46,32,44,36,34,14,28,30,28,24,32,4,20,Tiistilä,0.27344016365496077,4,049312
49,312,Tiistilä,2020,5719.0,3598.0,1621.0,500.0,58,41,46,32,44,36,34,14,28,30,28,24,32,4,20,Tiistilä,0.28344116104214023,4,049312
49,313,Matinlahti,2013,5429.0,3925.0,737.0,767.0,57,51,45,32,44,37,35,22,28,30,27,24,30,0,16,Matinlahti,0.13575244059679498,0,049313
49,313,Matinlahti,2014,5792.0,4160.0,868.0,764.0,57,51,45,32,44,37,35,22,28,30,27,24,30,0,16,Matinlahti,0.14986187845303867,0,049313
49,313,Matinlahti,2015,5915.0,4192.0,955.0,768.0,56,52,50,33,46,41,39,22,32,34,31,26,31,0,18,Matinlahti,0.1614539306846999,0,049313
49,313,Matinlahti,2016,6157.0,4299.0,1062.0,796.0,56,52,50,33,46,41,39,22,32,34,31,26,31,0,18,Matinlahti,0.17248660061718368,0,049313
49,313,Matinlahti,2017,6391.0,4445.0,1133.0,813.0,56,52,50,33,46,41,39,22,32,34,31,26,31,0,18,Matinlahti,0.17728055077452667,0,049313
49,313,Matinlahti,2018,6498.0,4401.0,1265.0,832.0,59,42,46,33,45,36,35,14,28,30,28,25,32,0,21,Matinlahti,0.19467528470298553,0,049313
49,313,Matinlahti,2019,6398.0,4296.0,1230.0,872.0,59,42,46,33,45,36,35,14,28,30,28,25,32,0,21,Matinlahti,0.19224757736792747,0,049313
49,313,Matinlahti,2020,6410.0,4198.0,1341.0,871.0,59,42,46,33,45,36,35,14,28,30,28,25,32,0,21,Matinlahti,0.20920436817472698,0,049313
49,314,Matinkylän keskus,2013,3086.0,2325.0,540.0,221.0,55,51,45,32,48,38,35,22,28,30,27,24,30,0,16,Matinkylän Keskus,0.17498379779650033,0,049314
49,314,Matinkylän keskus,2014,3108.0,2321.0,570.0,217.0,55,51,45,32,48,38,35,22,28,30,27,24,30,0,16,Matinkylän Keskus,0.1833976833976834,0,049314
49,314,Matinkylän keskus,2015,3100.0,2288.0,600.0,212.0,56,50,47,30,46,38,37,22,31,33,30,24,31,0,17,Matinkylän Keskus,0.1935483870967742,0,049314
49,314,Matinkylän keskus,2016,3213.0,2375.0,612.0,226.0,56,50,47,30,46,38,37,22,31,33,30,24,31,0,17,Matinkylän Keskus,0.19047619047619047,0,049314
49,314,Matinkylän keskus,2017,3614.0,2595.0,732.0,287.0,56,50,47,30,46,38,37,22,31,33,30,24,31,0,17,Matinkylän Keskus,0.20254565578306585,0,049314
49,314,Matinkylän keskus,2018,3617.0,2588.0,752.0,277.0,58,41,46,32,44,36,34,14,28,30,28,24,32,0,20,Matinkylän Keskus,0.20790710533591375,0,049314
49,314,Matinkylän keskus,2019,3644.0,2532.0,835.0,277.0,58,41,46,32,44,36,34,14,28,30,28,24,32,0,20,Matinkylän Keskus,0.22914379802414928,0,049314
49,314,Matinkylän keskus,2020,3609.0,2454.0,882.0,273.0,58,41,46,32,44,36,34,14,28,30,28,24,32,0,20,Matinkylän Keskus,0.24438902743142144,0,049314
49,315,Nuottaniemi,2013,1302.0,987.0,106.0,209.0,61,55,51,40,55,43,40,30,33,35,32,29,35,8,21,Nuottaniemi,0.08141321044546851,8,049315
49,315,Nuottaniemi,2014,1269.0,969.0,89.0,211.0,61,55,51,40,55,43,40,30,33,35,32,29,35,8,21,Nuottaniemi,0.07013396375098503,8,049315
49,315,Nuottaniemi,2015,1265.0,963.0,79.0,223.0,61,59,58,38,50,46,45,29,38,40,37,31,37,8,23,Nuottaniemi,0.062450592885375494,8,049315
49,315,Nuottaniemi,2016,1295.0,992.0,74.0,229.0,61,59,58,38,50,46,45,29,38,40,37,31,37,8,23,Nuottaniemi,0.05714285714285714,8,049315
49,315,Nuottaniemi,2017,1294.0,974.0,77.0,243.0,61,59,58,38,50,46,45,29,38,40,37,31,37,8,23,Nuottaniemi,0.059505409582689336,8,049315
49,315,Nuottaniemi,2018,1313.0,982.0,83.0,248.0,75,60,63,48,63,54,53,32,46,48,46,43,50,9,39,Nuottaniemi,0.06321401370906321,9,049315
49,315,Nuottaniemi,2019,1292.0,955.0,88.0,249.0,75,60,63,48,63,54,53,32,46,48,46,43,50,9,39,Nuottaniemi,0.06811145510835913,9,049315
49,315,Nuottaniemi,2020,1279.0,937.0,97.0,245.0,75,60,63,48,63,54,53,32,46,48,46,43,50,9,39,Nuottaniemi,0.07584050039093042,9,049315
49,321,Friisilä,2013,2524.0,2091.0,201.0,232.0,49,51,47,33,50,42,39,25,32,34,31,26,34,7,20,Friisilä,0.07963549920760697,7,049321
49,321,Friisilä,2014,2529.0,2091.0,199.0,239.0,49,51,47,33,50,42,39,25,32,34,31,26,34,7,20,Friisilä,0.07868722815342033,7,049321
49,321,Friisilä,2015,2522.0,2074.0,208.0,240.0,58,50,48,33,46,42,39,25,32,34,31,26,32,7,20,Friisilä,0.08247422680412371,7,049321
49,321,Friisilä,2016,2515.0,2046.0,230.0,239.0,58,50,48,33,46,42,39,25,32,34,31,26,32,7,20,Friisilä,0.09145129224652088,7,049321
49,321,Friisilä,2017,2523.0,2022.0,261.0,240.0,58,50,48,33,46,42,39,25,32,34,31,26,32,7,20,Friisilä,0.10344827586206896,7,049321
49,321,Friisilä,2018,2654.0,2129.0,276.0,249.0,62,47,50,32,47,41,40,19,33,36,33,30,37,7,26,Friisilä,0.1039939713639789,7,049321
49,321,Friisilä,2019,2678.0,2153.0,301.0,224.0,62,47,50,32,47,41,40,19,33,36,33,30,37,7,26,Friisilä,0.11239731142643763,7,049321
49,321,Friisilä,2020,2799.0,2247.0,336.0,216.0,62,47,50,32,47,41,40,19,33,36,33,30,37,7,26,Friisilä,0.12004287245444802,7,049321
49,322,Olarinmäki,2013,6825.0,5836.0,362.0,627.0,42,52,48,26,47,39,37,22,30,33,29,24,32,6,18,Olarinmäki,0.05304029304029304,6,049322
49,322,Olarinmäki,2014,6927.0,5896.0,385.0,646.0,42,52,48,26,47,39,37,22,30,33,29,24,32,6,18,Olarinmäki,0.055579615995380395,6,049322
49,322,Olarinmäki,2015,7013.0,5939.0,464.0,610.0,49,50,49,25,38,41,38,25,31,34,30,26,33,7,20,Olarinmäki,0.06616284043918437,7,049322
49,322,Olarinmäki,2016,6958.0,5874.0,491.0,593.0,49,50,49,25,38,41,38,25,31,34,30,26,33,7,20,Olarinmäki,0.07056625467088244,7,049322
49,322,Olarinmäki,2017,6944.0,5822.0,526.0,596.0,49,50,49,25,38,41,38,25,31,34,30,26,33,7,20,Olarinmäki,0.07574884792626728,7,049322
49,322,Olarinmäki,2018,6940.0,5761.0,609.0,570.0,63,46,51,26,39,41,40,19,33,35,33,29,37,6,25,Olarinmäki,0.0877521613832853,6,049322
49,322,Olarinmäki,2019,6954.0,5691.0,689.0,574.0,63,46,51,26,39,41,40,19,33,35,33,29,37,6,25,Olarinmäki,0.0990796663790624,6,049322
49,322,Olarinmäki,2020,6850.0,5538.0,724.0,588.0,63,46,51,26,39,41,40,19,33,35,33,29,37,6,25,Olarinmäki,0.1056934306569343,6,049322
49,323,Kuitinmäki,2013,5971.0,4638.0,958.0,375.0,47,51,47,31,48,41,37,23,30,32,29,26,32,6,18,Kuitinmäki,0.16044213699547816,6,049323
49,323,Kuitinmäki,2014,6111.0,4642.0,1078.0,391.0,47,51,47,31,48,41,37,23,30,32,29,26,32,6,18,Kuitinmäki,0.1764032073310424,6,049323
49,323,Kuitinmäki,2015,6207.0,4642.0,1162.0,403.0,56,50,48,30,45,39,39,23,32,34,31,26,32,7,18,Kuitinmäki,0.18720799097792815,7,049323
49,323,Kuitinmäki,2016,6207.0,4631.0,1165.0,411.0,56,50,48,30,45,39,39,23,32,34,31,26,32,7,18,Kuitinmäki,0.18769131625584018,7,049323
49,323,Kuitinmäki,2017,6612.0,4887.0,1284.0,441.0,56,50,48,30,45,39,39,23,32,34,31,26,32,7,18,Kuitinmäki,0.19419237749546278,7,049323
49,323,Kuitinmäki,2018,6585.0,4797.0,1371.0,417.0,60,44,47,31,44,39,37,17,31,33,31,27,34,5,23,Kuitinmäki,0.2082004555808656,5,049323
49,323,Kuitinmäki,2019,6601.0,4685.0,1513.0,403.0,60,44,47,31,44,39,37,17,31,33,31,27,34,5,23,Kuitinmäki,0.22920769580366612,5,049323
49,323,Kuitinmäki,2020,6446.0,4569.0,1477.0,400.0,60,44,47,31,44,39,37,17,31,33,31,27,34,5,23,Kuitinmäki,0.22913434688178716,5,049323
49,331,Henttaa,2013,460.0,400.0,17.0,43.0,46,59,57,29,52,48,46,34,39,41,38,32,38,10,24,Henttaa,0.03695652173913044,10,049331
49,331,Henttaa,2014,484.0,429.0,21.0,34.0,46,59,57,29,52,48,46,34,39,41,38,32,38,10,24,Henttaa,0.04338842975206612,10,049331
49,331,Henttaa,2015,505.0,452.0,21.0,32.0,52,58,57,27,40,47,45,30,38,40,37,35,40,11,26,Henttaa,0.041584158415841586,11,049331
49,331,Henttaa,2016,522.0,465.0,25.0,32.0,52,58,57,27,40,47,45,30,38,40,37,35,40,11,26,Henttaa,0.04789272030651341,11,049331
49,331,Henttaa,2017,508.0,457.0,22.0,29.0,52,58,57,27,40,47,45,30,38,40,37,35,40,11,26,Henttaa,0.04330708661417323,11,049331
49,331,Henttaa,2018,746.0,655.0,60.0,31.0,74,53,57,28,41,48,46,25,40,42,40,36,43,11,32,Henttaa,0.08042895442359249,11,049331
49,331,Henttaa,2019,860.0,730.0,92.0,38.0,74,53,57,28,41,48,46,25,40,42,40,36,43,11,32,Henttaa,0.10697674418604651,11,049331
49,331,Henttaa,2020,1202.0,986.0,159.0,57.0,74,53,57,28,41,48,46,25,40,42,40,36,43,11,32,Henttaa,0.13227953410981697,11,049331
49,332,Suurpelto,2013,2035.0,1647.0,261.0,127.0,38,51,52,22,43,39,43,30,36,38,35,32,38,15,25,Suurpelto,0.12825552825552824,15,049332
49,332,Suurpelto,2014,2193.0,1731.0,319.0,143.0,38,51,52,22,43,39,43,30,36,38,35,32,38,15,25,Suurpelto,0.14546283629730963,15,049332
49,332,Suurpelto,2015,2611.0,1889.0,578.0,144.0,37,51,49,22,36,39,45,26,38,40,37,32,39,11,25,Suurpelto,0.22137112217541172,11,049332
49,332,Suurpelto,2016,3320.0,2305.0,872.0,143.0,37,51,49,22,36,39,45,26,38,40,37,32,39,11,25,Suurpelto,0.26265060240963856,11,049332
49,332,Suurpelto,2017,3539.0,2378.0,1027.0,134.0,37,51,49,22,36,39,45,26,38,40,37,32,39,11,25,Suurpelto,0.2901949703306019,11,049332
49,332,Suurpelto,2018,4025.0,2682.0,1210.0,133.0,67,52,48,24,36,39,45,24,38,40,38,34,42,13,30,Suurpelto,0.30062111801242236,13,049332
49,332,Suurpelto,2019,4110.0,2637.0,1344.0,129.0,67,52,48,24,36,39,45,24,38,40,38,34,42,13,30,Suurpelto,0.327007299270073,13,049332
49,332,Suurpelto,2020,4445.0,2696.0,1617.0,132.0,67,52,48,24,36,39,45,24,38,40,38,34,42,13,30,Suurpelto,0.3637795275590551,13,049332
49,411,Espoonlahden keskus,2013,4167.0,3169.0,683.0,315.0,62,51,51,35,50,41,39,25,32,34,31,26,34,14,20,Espoonlahden Keskus,0.16390688744900409,14,049411
49,411,Espoonlahden keskus,2014,4285.0,3231.0,714.0,340.0,62,51,51,35,50,41,39,25,32,34,31,26,34,14,20,Espoonlahden Keskus,0.16662777129521586,14,049411
49,411,Espoonlahden keskus,2015,4408.0,3274.0,753.0,381.0,61,53,50,35,51,43,42,27,35,38,34,28,34,14,21,Espoonlahden Keskus,0.17082577132486387,14,049411
49,411,Espoonlahden keskus,2016,4486.0,3250.0,865.0,371.0,61,53,50,35,51,43,42,27,35,38,34,28,34,14,21,Espoonlahden Keskus,0.19282211324119483,14,049411
49,411,Espoonlahden keskus,2017,4393.0,3161.0,886.0,346.0,61,53,50,35,51,43,42,27,35,38,34,28,34,14,21,Espoonlahden Keskus,0.20168449806510358,14,049411
49,411,Espoonlahden keskus,2018,4411.0,3130.0,939.0,342.0,69,53,56,43,56,47,46,25,39,42,39,36,43,10,32,Espoonlahden Keskus,0.2128768986624348,10,049411
49,411,Espoonlahden keskus,2019,4460.0,3108.0,996.0,356.0,69,53,56,43,56,47,46,25,39,42,39,36,43,10,32,Espoonlahden Keskus,0.22331838565022422,10,049411
49,411,Espoonlahden keskus,2020,4412.0,3056.0,1011.0,345.0,69,53,56,43,56,47,46,25,39,42,39,36,43,10,32,Espoonlahden Keskus,0.22914777878513146,10,049411
49,412,Soukanmäki,2013,6569.0,5037.0,956.0,576.0,67,54,51,39,55,44,44,29,37,40,37,29,37,17,23,Soukanmäki,0.14553204445121024,17,049412
49,412,Soukanmäki,2014,6475.0,4854.0,1062.0,559.0,67,54,51,39,55,44,44,29,37,40,37,29,37,17,23,Soukanmäki,0.16401544401544402,17,049412
