municipal,district,name_population,Year,all,finnish_sami,other,swedish,5874358,5878088,5911249,5934892,5934906,5952975,5958354,5961860,5961890,5961894,5968821,5975374,5978639,5980222,5980260,name_district
91,150,Meilahti,2016,5109.0,4311.0,353.0,445.0,,,,,,,,,,,,,,,,
91,150,Meilahti,2017,5111.0,4326.0,350.0,435.0,,,,,,,,,,,,,,,,
91,150,Meilahti,2018,5146.0,4358.0,357.0,431.0,34,27,27,20,15,13,30,14,23,26,19,13,19,27,20,Meilahti
91,150,Meilahti,2019,5198.0,4436.0,331.0,431.0,,,,,,,,,,,,,,,,
91,150,Meilahti,2020,5142.0,4384.0,337.0,421.0,,,,,,,,,,,,,,,,
91,162,Pikku Huopalahti,2013,7270.0,5950.0,917.0,403.0,33,28,26,19,14,13,26,16,21,28,19,16,21,35,25,Pikku Huopalahti
91,162,Pikku Huopalahti,2014,7319.0,5862.0,1066.0,391.0,,,,,,,,,,,,,,,,
91,162,Pikku Huopalahti,2015,7373.0,5836.0,1143.0,394.0,33,31,29,19,14,15,29,15,23,27,22,16,21,34,25,Pikku Huopalahti
91,162,Pikku Huopalahti,2016,7342.0,5742.0,1208.0,392.0,,,,,,,,,,,,,,,,
91,162,Pikku Huopalahti,2017,7341.0,5733.0,1238.0,370.0,,,,,,,,,,,,,,,,
91,162,Pikku Huopalahti,2018,7290.0,5647.0,1274.0,369.0,32,26,26,20,14,13,29,18,22,30,23,17,23,31,24,Pikku Huopalahti
91,162,Pikku Huopalahti,2019,7260.0,5632.0,1282.0,346.0,,,,,,,,,,,,,,,,
91,162,Pikku Huopalahti,2020,7023.0,5428.0,1251.0,344.0,,,,,,,,,,,,,,,,
91,171,Länsi-Pasila,2013,5107.0,4361.0,551.0,195.0,32,19,18,15,10,5,17,20,13,22,17,13,21,41,25,Länsi-Pasila
91,171,Länsi-Pasila,2014,5105.0,4340.0,589.0,176.0,,,,,,,,,,,,,,,,
91,171,Länsi-Pasila,2015,5093.0,4339.0,572.0,182.0,39,19,16,16,10,7,19,21,15,16,17,12,21,41,23,Länsi-Pasila
91,171,Länsi-Pasila,2016,5103.0,4335.0,596.0,172.0,,,,,,,,,,,,,,,,
91,171,Länsi-Pasila,2017,5235.0,4385.0,685.0,165.0,,,,,,,,,,,,,,,,
91,171,Länsi-Pasila,2018,5627.0,4713.0,735.0,179.0,31,16,16,16,10,5,23,23,16,24,17,16,24,37,23,Länsi-Pasila
91,171,Länsi-Pasila,2019,5574.0,4634.0,764.0,176.0,,,,,,,,,,,,,,,,
91,171,Länsi-Pasila,2020,5635.0,4633.0,822.0,180.0,,,,,,,,,,,,,,,,
91,173,Itä-Pasila,2013,3946.0,2946.0,872.0,128.0,19,14,13,11,12,0,15,26,10,18,15,12,19,43,22,Itä-Pasila
91,173,Itä-Pasila,2014,3944.0,2934.0,895.0,115.0,,,,,,,,,,,,,,,,
91,173,Itä-Pasila,2015,3994.0,2927.0,951.0,116.0,31,15,11,11,12,0,15,27,10,13,13,12,19,44,22,Itä-Pasila
91,173,Itä-Pasila,2016,3960.0,2878.0,982.0,100.0,,,,,,,,,,,,,,,,
91,173,Itä-Pasila,2017,4009.0,2879.0,1030.0,100.0,,,,,,,,,,,,,,,,
91,173,Itä-Pasila,2018,3940.0,2783.0,1063.0,94.0,18,11,11,12,13,0,16,29,10,17,13,12,19,39,21,Itä-Pasila
91,173,Itä-Pasila,2019,3879.0,2716.0,1055.0,108.0,,,,,,,,,,,,,,,,
91,173,Itä-Pasila,2020,3904.0,2743.0,1062.0,99.0,,,,,,,,,,,,,,,,
91,174,Keski-Pasila,2013,131.0,120.0,5.0,6.0,31,14,13,11,10,0,15,20,12,20,17,12,19,42,22,Keski-Pasila
91,174,Keski-Pasila,2014,133.0,123.0,8.0,2.0,,,,,,,,,,,,,,,,
91,174,Keski-Pasila,2015,132.0,122.0,8.0,2.0,41,15,11,11,10,0,15,21,12,13,17,12,19,41,22,Keski-Pasila
91,174,Keski-Pasila,2016,125.0,113.0,8.0,4.0,,,,,,,,,,,,,,,,
91,174,Keski-Pasila,2017,133.0,120.0,12.0,1.0,,,,,,,,,,,,,,,,
91,174,Keski-Pasila,2020,649.0,538.0,89.0,22.0,,,,,,,,,,,,,,,,
91,180,Laakso,2013,1886.0,1599.0,137.0,150.0,36,22,20,19,15,8,20,17,16,24,19,12,18,36,23,Laakso
91,180,Laakso,2014,1916.0,1606.0,153.0,157.0,,,,,,,,,,,,,,,,
91,180,Laakso,2015,1941.0,1632.0,157.0,152.0,35,25,22,22,16,10,22,19,18,19,21,13,18,38,21,Laakso
91,180,Laakso,2016,1988.0,1674.0,163.0,151.0,,,,,,,,,,,,,,,,
91,180,Laakso,2017,1986.0,1674.0,171.0,141.0,,,,,,,,,,,,,,,,
91,180,Laakso,2018,2060.0,1654.0,185.0,221.0,34,22,22,22,15,10,30,22,21,25,19,13,19,36,20,Laakso
91,180,Laakso,2019,2090.0,1667.0,198.0,225.0,,,,,,,,,,,,,,,,
91,180,Laakso,2020,2028.0,1615.0,175.0,238.0,,,,,,,,,,,,,,,,
91,201,Ruoholahti,2013,3026.0,2416.0,490.0,120.0,46,28,29,30,30,20,18,17,12,14,11,8,12,19,0,Ruoholahti
91,201,Ruoholahti,2014,3003.0,2405.0,486.0,112.0,,,,,,,,,,,,,,,,
91,201,Ruoholahti,2015,3051.0,2399.0,537.0,115.0,53,28,30,30,30,20,18,18,12,14,11,8,11,21,0,Ruoholahti
91,201,Ruoholahti,2016,2987.0,2318.0,551.0,118.0,,,,,,,,,,,,,,,,
91,201,Ruoholahti,2017,3029.0,2322.0,579.0,128.0,,,,,,,,,,,,,,,,
91,201,Ruoholahti,2018,3020.0,2290.0,606.0,124.0,42,26,29,28,29,20,18,16,12,13,11,8,10,23,0,Ruoholahti
91,201,Ruoholahti,2019,2964.0,2192.0,634.0,138.0,,,,,,,,,,,,,,,,
91,201,Ruoholahti,2020,2934.0,2129.0,669.0,136.0,,,,,,,,,,,,,,,,
91,203,Jätkäsaari,2013,4433.0,3665.0,531.0,237.0,46,28,29,30,30,20,19,23,12,14,11,8,11,25,5,Jätkäsaari
91,203,Jätkäsaari,2014,5845.0,4796.0,721.0,328.0,,,,,,,,,,,,,,,,
91,203,Jätkäsaari,2015,6067.0,4935.0,800.0,332.0,53,28,30,30,31,20,19,21,12,14,11,8,9,24,5,Jätkäsaari
91,203,Jätkäsaari,2016,7039.0,5544.0,947.0,548.0,,,,,,,,,,,,,,,,
91,203,Jätkäsaari,2017,9342.0,7351.0,1272.0,719.0,,,,,,,,,,,,,,,,
91,203,Jätkäsaari,2018,10449.0,8111.0,1548.0,790.0,42,26,29,28,29,20,18,16,12,13,11,8,8,23,5,Jätkäsaari
91,203,Jätkäsaari,2019,11391.0,8754.0,1813.0,824.0,,,,,,,,,,,,,,,,
91,203,Jätkäsaari,2020,12896.0,9735.0,2210.0,951.0,,,,,,,,,,,,,,,,
91,204,Hernesaari,2013,1191.0,934.0,136.0,121.0,49,34,32,35,37,24,27,25,20,23,19,12,9,27,9,Hernesaari
91,204,Hernesaari,2014,1111.0,855.0,131.0,125.0,,,,,,,,,,,,,,,,
91,204,Hernesaari,2015,1232.0,981.0,121.0,130.0,60,33,32,33,32,24,27,25,20,22,19,11,8,28,9,Hernesaari
91,204,Hernesaari,2016,1249.0,981.0,141.0,127.0,,,,,,,,,,,,,,,,
91,204,Hernesaari,2017,1202.0,967.0,121.0,114.0,,,,,,,,,,,,,,,,
91,204,Hernesaari,2018,1219.0,949.0,138.0,132.0,50,29,36,32,32,24,27,25,21,22,19,11,8,32,9,Hernesaari
91,204,Hernesaari,2019,1243.0,941.0,158.0,144.0,,,,,,,,,,,,,,,,
91,204,Hernesaari,2020,1232.0,940.0,159.0,133.0,,,,,,,,,,,,,,,,
91,220,Vallila,2013,8589.0,7548.0,710.0,331.0,22,17,16,14,15,3,9,27,0,6,7,8,16,32,12,Vallila
91,220,Vallila,2014,8959.0,7872.0,742.0,345.0,,,,,,,,,,,,,,,,
91,220,Vallila,2015,9326.0,8197.0,755.0,374.0,32,17,14,14,15,3,10,28,0,6,6,8,16,34,12,Vallila
91,220,Vallila,2016,10013.0,8789.0,830.0,394.0,,,,,,,,,,,,,,,,
91,220,Vallila,2017,10140.0,8852.0,859.0,429.0,,,,,,,,,,,,,,,,
91,220,Vallila,2018,10375.0,9051.0,904.0,420.0,19,14,14,15,16,4,9,24,0,5,7,9,17,29,11,Vallila
91,220,Vallila,2019,10431.0,9077.0,925.0,429.0,,,,,,,,,,,,,,,,
91,220,Vallila,2020,10462.0,9076.0,961.0,425.0,,,,,,,,,,,,,,,,
91,240,Kumpula,2013,4033.0,3473.0,460.0,100.0,21,24,16,21,22,10,20,31,11,9,13,14,21,34,23,Kumpula
91,240,Kumpula,2014,3941.0,3376.0,460.0,105.0,,,,,,,,,,,,,,,,
91,240,Kumpula,2015,3838.0,3272.0,460.0,106.0,32,24,18,21,22,8,21,32,10,10,13,19,26,46,23,Kumpula
91,240,Kumpula,2016,3895.0,3285.0,505.0,105.0,,,,,,,,,,,,,,,,
91,240,Kumpula,2017,3949.0,3283.0,541.0,125.0,,,,,,,,,,,,,,,,
91,240,Kumpula,2018,4397.0,3648.0,611.0,138.0,19,22,19,22,23,10,21,34,10,11,13,20,26,42,24,Kumpula
91,240,Kumpula,2019,4372.0,3621.0,613.0,138.0,,,,,,,,,,,,,,,,
91,240,Kumpula,2020,4305.0,3551.0,615.0,139.0,,,,,,,,,,,,,,,,
91,250,Käpylä,2013,7715.0,6976.0,353.0,386.0,19,20,11,20,21,9,22,28,12,13,16,16,22,43,24,Käpylä
91,250,Käpylä,2014,8089.0,7263.0,438.0,388.0,,,,,,,,,,,,,,,,
91,250,Käpylä,2015,8114.0,7280.0,452.0,382.0,31,20,11,22,20,6,24,29,13,15,15,18,26,46,25,Käpylä
91,250,Käpylä,2016,8051.0,7220.0,444.0,387.0,,,,,,,,,,,,,,,,
91,250,Käpylä,2017,8073.0,7244.0,461.0,368.0,,,,,,,,,,,,,,,,
91,250,Käpylä,2018,7996.0,7148.0,488.0,360.0,18,16,11,21,23,8,23,37,13,14,14,18,26,43,25,Käpylä
91,250,Käpylä,2019,7788.0,7002.0,453.0,333.0,,,,,,,,,,,,,,,,
91,250,Käpylä,2020,7787.0,6963.0,468.0,356.0,,,,,,,,,,,,,,,,
91,260,Koskela,2013,3344.0,2684.0,543.0,117.0,29,22,13,29,25,13,23,34,14,13,18,18,25,40,27,Koskela
91,260,Koskela,2014,3325.0,2640.0,567.0,118.0,,,,,,,,,,,,,,,,
91,260,Koskela,2015,3336.0,2670.0,568.0,98.0,41,20,12,25,27,10,26,35,15,16,19,23,30,49,27,Koskela
91,260,Koskela,2016,3339.0,2659.0,573.0,107.0,,,,,,,,,,,,,,,,
91,260,Koskela,2017,3349.0,2642.0,606.0,101.0,,,,,,,,,,,,,,,,
91,260,Koskela,2018,3337.0,2587.0,648.0,102.0,28,18,12,26,29,13,24,40,16,14,18,24,31,46,28,Koskela
91,260,Koskela,2019,3328.0,2550.0,670.0,108.0,,,,,,,,,,,,,,,,
91,260,Koskela,2020,3389.0,2550.0,724.0,115.0,,,,,,,,,,,,,,,,
91,270,Vanhakaupunki,2013,799.0,718.0,56.0,25.0,33,31,16,31,27,20,24,36,12,14,16,16,23,36,25,Vanhakaupunki
91,270,Vanhakaupunki,2014,789.0,711.0,59.0,19.0,,,,,,,,,,,,,,,,
91,270,Vanhakaupunki,2015,797.0,709.0,65.0,23.0,37,32,18,32,30,16,23,41,12,18,16,22,28,49,25,Vanhakaupunki
91,270,Vanhakaupunki,2016,783.0,696.0,60.0,27.0,,,,,,,,,,,,,,,,
91,270,Vanhakaupunki,2017,809.0,716.0,65.0,28.0,,,,,,,,,,,,,,,,
91,270,Vanhakaupunki,2018,788.0,692.0,69.0,27.0,39,29,20,34,29,22,23,37,13,15,17,23,29,45,27,Vanhakaupunki
91,270,Vanhakaupunki,2019,806.0,692.0,86.0,28.0,,,,,,,,,,,,,,,,
91,270,Vanhakaupunki,2020,808.0,704.0,80.0,24.0,,,,,,,,,,,,,,,,
91,281,Pirkkola,2013,474.0,435.0,7.0,32.0,23,32,18,14,18,19,31,29,20,27,25,24,32,50,33,Pirkkola
91,281,Pirkkola,2014,470.0,431.0,8.0,31.0,,,,,,,,,,,,,,,,
91,281,Pirkkola,2015,493.0,453.0,10.0,30.0,23,28,20,15,15,20,32,27,21,28,26,24,29,44,33,Pirkkola
91,281,Pirkkola,2016,486.0,449.0,6.0,31.0,,,,,,,,,,,,,,,,
91,281,Pirkkola,2017,485.0,452.0,6.0,27.0,,,,,,,,,,,,,,,,
91,281,Pirkkola,2018,477.0,446.0,5.0,26.0,26,25,20,14,16,19,35,27,23,31,27,23,29,42,29,Pirkkola
91,281,Pirkkola,2019,474.0,440.0,8.0,26.0,,,,,,,,,,,,,,,,
91,281,Pirkkola,2020,481.0,444.0,11.0,26.0,,,,,,,,,,,,,,,,
91,282,Maunula,2013,6974.0,5795.0,913.0,266.0,16,31,18,15,21,14,26,30,15,21,18,24,30,47,30,Maunula
91,282,Maunula,2014,7228.0,5951.0,1010.0,267.0,,,,,,,,,,,,,,,,
91,282,Maunula,2015,7425.0,6119.0,1040.0,266.0,20,28,19,18,18,17,29,29,18,25,17,25,31,42,30,Maunula
91,282,Maunula,2016,7389.0,6038.0,1075.0,276.0,,,,,,,,,,,,,,,,
91,282,Maunula,2017,7524.0,6101.0,1152.0,271.0,,,,,,,,,,,,,,,,
91,282,Maunula,2018,7476.0,6080.0,1121.0,275.0,14,24,18,16,19,14,26,29,16,21,17,26,32,45,28,Maunula
91,282,Maunula,2019,7500.0,6066.0,1160.0,274.0,,,,,,,,,,,,,,,,
91,282,Maunula,2020,7655.0,6197.0,1187.0,271.0,,,,,,,,,,,,,,,,
91,283,Metsälä,2013,1075.0,970.0,50.0,55.0,19,22,13,22,21,11,27,37,17,18,21,18,24,47,28,Metsälä
91,283,Metsälä,2014,1079.0,959.0,59.0,61.0,,,,,,,,,,,,,,,,
91,283,Metsälä,2015,1083.0,959.0,57.0,67.0,31,22,13,24,22,11,29,34,18,21,21,20,28,50,30,Metsälä
91,283,Metsälä,2016,1096.0,966.0,62.0,68.0,,,,,,,,,,,,,,,,
91,283,Metsälä,2017,1076.0,933.0,61.0,82.0,,,,,,,,,,,,,,,,
91,283,Metsälä,2018,1077.0,940.0,59.0,78.0,18,18,13,23,25,11,29,35,19,20,21,20,28,47,29,Metsälä
91,283,Metsälä,2019,1060.0,930.0,60.0,70.0,,,,,,,,,,,,,,,,
91,283,Metsälä,2020,1108.0,969.0,63.0,76.0,,,,,,,,,,,,,,,,
91,284,Patola,2013,9785.0,8629.0,741.0,415.0,16,16,7,19,23,10,26,35,15,18,18,16,23,45,27,Patola
91,284,Patola,2014,9871.0,8683.0,780.0,408.0,,,,,,,,,,,,,,,,
91,284,Patola,2015,9994.0,8749.0,856.0,389.0,27,14,6,19,20,9,28,32,18,21,17,18,25,49,28,Patola
91,284,Patola,2016,10130.0,8831.0,918.0,381.0,,,,,,,,,,,,,,,,
91,284,Patola,2017,10289.0,8957.0,942.0,390.0,,,,,,,,,,,,,,,,
91,284,Patola,2018,10247.0,8857.0,985.0,405.0,14,12,6,20,23,9,26,33,16,20,17,18,25,45,26,Patola
91,284,Patola,2019,10661.0,9135.0,1111.0,415.0,,,,,,,,,,,,,,,,
91,284,Patola,2020,10585.0,9024.0,1142.0,419.0,,,,,,,,,,,,,,,,
91,285,Veräjämäki,2013,2855.0,2522.0,228.0,105.0,23,16,7,21,23,10,28,37,19,21,24,16,23,45,27,Veräjämäki
91,285,Veräjämäki,2014,2853.0,2478.0,270.0,105.0,,,,,,,,,,,,,,,,
91,285,Veräjämäki,2015,2940.0,2536.0,296.0,108.0,33,14,6,19,21,9,28,39,20,23,25,18,25,49,28,Veräjämäki
91,285,Veräjämäki,2016,2851.0,2498.0,239.0,114.0,,,,,,,,,,,,,,,,
91,285,Veräjämäki,2017,2949.0,2523.0,303.0,123.0,,,,,,,,,,,,,,,,
91,285,Veräjämäki,2018,2928.0,2471.0,339.0,118.0,22,12,6,22,23,9,27,38,21,19,25,18,25,45,26,Veräjämäki
91,285,Veräjämäki,2019,2909.0,2463.0,338.0,108.0,,,,,,,,,,,,,,,,
91,285,Veräjämäki,2020,2782.0,2377.0,300.0,105.0,,,,,,,,,,,,,,,,
91,287,Veräjälaakso,2013,1402.0,1149.0,234.0,19.0,31,22,13,26,30,15,28,40,26,26,30,22,28,51,32,Veräjälaakso
91,287,Veräjälaakso,2014,1394.0,1121.0,254.0,19.0,,,,,,,,,,,,,,,,
91,287,Veräjälaakso,2015,1398.0,1089.0,287.0,22.0,33,20,12,24,27,14,28,40,28,27,31,23,31,55,33,Veräjälaakso
91,287,Veräjälaakso,2016,1393.0,1098.0,276.0,19.0,,,,,,,,,,,,,,,,
91,287,Veräjälaakso,2017,1359.0,1047.0,293.0,19.0,,,,,,,,,,,,,,,,
91,287,Veräjälaakso,2018,1347.0,1029.0,300.0,18.0,33,17,11,28,28,14,27,41,29,24,33,23,31,50,32,Veräjälaakso
91,287,Veräjälaakso,2019,1333.0,1011.0,306.0,16.0,,,,,,,,,,,,,,,,
91,287,Veräjälaakso,2020,1299.0,972.0,313.0,14.0,,,,,,,,,,,,,,,,
91,291,Etelä-Haaga,2013,11548.0,9675.0,923.0,950.0,30,25,25,10,6,12,26,24,21,25,26,19,27,43,29,Etelä-Haaga
91,291,Etelä-Haaga,2014,11740.0,9810.0,997.0,933.0,,,,,,,,,,,,,,,,
91,291,Etelä-Haaga,2015,11983.0,10012.0,999.0,972.0,29,24,22,9,6,11,29,20,23,27,27,19,27,44,30,Etelä-Haaga
91,291,Etelä-Haaga,2016,12425.0,10386.0,1050.0,989.0,,,,,,,,,,,,,,,,
91,291,Etelä-Haaga,2017,12491.0,10375.0,1089.0,1027.0,,,,,,,,,,,,,,,,
91,291,Etelä-Haaga,2018,12502.0,10405.0,1120.0,977.0,30,24,23,9,6,12,29,21,22,27,26,20,26,36,26,Etelä-Haaga
91,291,Etelä-Haaga,2019,12616.0,10493.0,1154.0,969.0,,,,,,,,,,,,,,,,
91,291,Etelä-Haaga,2020,12555.0,10469.0,1095.0,991.0,,,,,,,,,,,,,,,,
91,292,Kivihaka,2013,887.0,735.0,76.0,76.0,33,30,27,15,14,13,26,33,21,26,26,20,28,46,29,Kivihaka
91,292,Kivihaka,2014,875.0,730.0,64.0,81.0,,,,,,,,,,,,,,,,
91,292,Kivihaka,2015,896.0,735.0,82.0,79.0,32,30,27,17,16,15,29,32,23,29,29,21,27,44,30,Kivihaka
91,292,Kivihaka,2016,870.0,728.0,69.0,73.0,,,,,,,,,,,,,,,,
91,292,Kivihaka,2017,890.0,756.0,75.0,59.0,,,,,,,,,,,,,,,,
91,292,Kivihaka,2018,913.0,775.0,73.0,65.0,30,26,26,17,15,13,29,33,22,28,26,20,26,44,26,Kivihaka
91,292,Kivihaka,2019,911.0,767.0,76.0,68.0,,,,,,,,,,,,,,,,
91,292,Kivihaka,2020,899.0,753.0,78.0,68.0,,,,,,,,,,,,,,,,
91,293,Pohjois-Haaga,2013,9273.0,7519.0,1247.0,507.0,18,25,20,12,12,13,32,28,26,25,28,20,28,45,29,Pohjois-Haaga
91,293,Pohjois-Haaga,2014,9469.0,7632.0,1321.0,516.0,,,,,,,,,,,,,,,,
91,293,Pohjois-Haaga,2015,9450.0,7610.0,1327.0,513.0,18,29,22,14,14,14,34,28,30,27,29,21,27,39,30,Pohjois-Haaga
91,293,Pohjois-Haaga,2016,9610.0,7652.0,1455.0,503.0,,,,,,,,,,,,,,,,
91,293,Pohjois-Haaga,2017,9672.0,7618.0,1580.0,474.0,,,,,,,,,,,,,,,,
91,293,Pohjois-Haaga,2018,9621.0,7462.0,1676.0,483.0,26,26,21,14,14,14,36,27,30,26,29,20,26,42,26,Pohjois-Haaga
91,293,Pohjois-Haaga,2019,9641.0,7374.0,1808.0,459.0,,,,,,,,,,,,,,,,
91,293,Pohjois-Haaga,2020,9616.0,7261.0,1899.0,456.0,,,,,,,,,,,,,,,,
91,294,Lassila,2013,4418.0,3712.0,538.0,168.0,19,25,20,11,7,13,33,28,27,29,28,20,28,45,31,Lassila
91,294,Lassila,2014,4455.0,3750.0,546.0,159.0,,,,,,,,,,,,,,,,
91,294,Lassila,2015,4442.0,3709.0,573.0,160.0,19,27,23,14,7,14,34,23,29,31,29,21,29,39,32,Lassila
91,294,Lassila,2016,4487.0,3706.0,620.0,161.0,,,,,,,,,,,,,,,,
91,294,Lassila,2017,4553.0,3709.0,687.0,157.0,,,,,,,,,,,,,,,,
91,294,Lassila,2018,4725.0,3761.0,813.0,151.0,38,26,23,12,7,14,37,31,31,30,30,21,29,45,30,Lassila
91,294,Lassila,2019,4473.0,3556.0,779.0,138.0,,,,,,,,,,,,,,,,
91,294,Lassila,2020,4644.0,3603.0,895.0,146.0,,,,,,,,,,,,,,,,
91,301,Vanha Munkkiniemi,2013,8469.0,6783.0,442.0,1244.0,41,31,29,18,16,17,29,10,25,31,21,19,28,33,27,Vanha Munkkiniemi
91,301,Vanha Munkkiniemi,2014,8507.0,6828.0,474.0,1205.0,,,,,,,,,,,,,,,,
91,301,Vanha Munkkiniemi,2015,8524.0,6852.0,515.0,1157.0,43,37,29,18,16,18,31,10,27,28,24,17,26,32,28,Vanha Munkkiniemi
91,301,Vanha Munkkiniemi,2016,8569.0,6883.0,507.0,1179.0,,,,,,,,,,,,,,,,
91,301,Vanha Munkkiniemi,2017,8848.0,7123.0,533.0,1192.0,,,,,,,,,,,,,,,,
91,301,Vanha Munkkiniemi,2018,8818.0,7079.0,561.0,1178.0,40,33,33,19,16,17,35,12,28,30,25,18,26,25,25,Vanha Munkkiniemi
91,301,Vanha Munkkiniemi,2019,9122.0,7339.0,573.0,1210.0,,,,,,,,,,,,,,,,
91,301,Vanha Munkkiniemi,2020,9274.0,7420.0,614.0,1240.0,,,,,,,,,,,,,,,,
91,302,Kuusisaari,2013,538.0,442.0,39.0,57.0,48,33,31,23,33,19,37,8,30,32,29,20,28,32,26,Kuusisaari
91,302,Kuusisaari,2014,558.0,459.0,38.0,61.0,,,,,,,,,,,,,,,,
91,302,Kuusisaari,2015,556.0,466.0,30.0,60.0,50,37,29,19,26,18,39,8,30,35,31,21,31,34,29,Kuusisaari
91,302,Kuusisaari,2016,556.0,465.0,32.0,59.0,,,,,,,,,,,,,,,,
91,302,Kuusisaari,2017,538.0,455.0,31.0,52.0,,,,,,,,,,,,,,,,
91,302,Kuusisaari,2018,524.0,437.0,29.0,58.0,47,37,39,21,27,20,38,10,32,34,31,23,32,23,24,Kuusisaari
91,302,Kuusisaari,2019,551.0,466.0,32.0,53.0,,,,,,,,,,,,,,,,
91,302,Kuusisaari,2020,568.0,472.0,43.0,53.0,,,,,,,,,,,,,,,,
91,303,Lehtisaari,2013,1125.0,945.0,81.0,99.0,48,38,36,23,39,24,40,9,33,36,32,25,31,33,22,Lehtisaari
91,303,Lehtisaari,2014,1138.0,957.0,77.0,104.0,,,,,,,,,,,,,,,,
91,303,Lehtisaari,2015,1098.0,918.0,78.0,102.0,51,42,34,20,30,23,40,9,33,36,32,26,31,35,23,Lehtisaari
91,303,Lehtisaari,2016,1143.0,948.0,98.0,97.0,,,,,,,,,,,,,,,,
91,303,Lehtisaari,2017,1184.0,979.0,112.0,93.0,,,,,,,,,,,,,,,,
91,303,Lehtisaari,2018,1243.0,1023.0,124.0,96.0,51,41,43,22,31,24,36,11,29,32,28,25,32,24,22,Lehtisaari
91,303,Lehtisaari,2019,1225.0,1001.0,127.0,97.0,,,,,,,,,,,,,,,,
91,303,Lehtisaari,2020,1215.0,1013.0,111.0,91.0,,,,,,,,,,,,,,,,
91,304,Munkkivuori,2013,4915.0,4169.0,256.0,490.0,29,36,28,15,8,19,32,21,28,33,28,19,28,37,28,Munkkivuori
91,304,Munkkivuori,2014,4949.0,4179.0,268.0,502.0,,,,,,,,,,,,,,,,
91,304,Munkkivuori,2015,5014.0,4277.0,254.0,483.0,36,36,30,15,8,21,35,17,29,32,25,24,31,44,29,Munkkivuori
91,304,Munkkivuori,2016,5026.0,4281.0,285.0,460.0,,,,,,,,,,,,,,,,
91,304,Munkkivuori,2017,5019.0,4273.0,289.0,457.0,,,,,,,,,,,,,,,,
91,304,Munkkivuori,2018,4902.0,4169.0,261.0,472.0,38,34,32,15,7,19,35,18,28,30,26,19,26,33,25,Munkkivuori
91,304,Munkkivuori,2019,4937.0,4186.0,274.0,477.0,,,,,,,,,,,,,,,,
91,304,Munkkivuori,2020,5048.0,4305.0,280.0,463.0,,,,,,,,,,,,,,,,
91,305,Niemenmäki,2013,1317.0,1036.0,189.0,92.0,37,39,30,21,15,19,32,19,28,33,28,19,28,37,28,Niemenmäki
91,305,Niemenmäki,2014,1317.0,1017.0,205.0,95.0,,,,,,,,,,,,,,,,
91,305,Niemenmäki,2015,1311.0,1017.0,190.0,104.0,42,37,32,20,15,21,35,17,29,34,25,23,29,45,29,Niemenmäki
91,305,Niemenmäki,2016,1275.0,987.0,189.0,99.0,,,,,,,,,,,,,,,,
91,305,Niemenmäki,2017,1274.0,1009.0,176.0,89.0,,,,,,,,,,,,,,,,
91,305,Niemenmäki,2018,1346.0,1073.0,180.0,93.0,38,34,33,21,15,19,35,18,28,30,26,19,26,33,25,Niemenmäki
91,305,Niemenmäki,2019,1298.0,1033.0,181.0,84.0,,,,,,,,,,,,,,,,
91,305,Niemenmäki,2020,1465.0,1171.0,203.0,91.0,,,,,,,,,,,,,,,,
91,306,Talinranta,2013,1158.0,949.0,146.0,63.0,42,42,39,27,20,26,38,25,34,40,32,30,37,45,34,Talinranta
91,306,Talinranta,2014,1155.0,933.0,159.0,63.0,,,,,,,,,,,,,,,,
91,306,Talinranta,2015,1126.0,911.0,156.0,59.0,49,39,37,24,20,26,39,26,35,36,34,28,37,50,36,Talinranta
91,306,Talinranta,2016,1143.0,902.0,188.0,53.0,,,,,,,,,,,,,,,,
91,306,Talinranta,2017,1119.0,879.0,189.0,51.0,,,,,,,,,,,,,,,,
91,306,Talinranta,2018,1115.0,861.0,211.0,43.0,46,40,42,27,19,25,46,29,36,42,37,29,37,44,37,Talinranta
91,306,Talinranta,2019,1112.0,841.0,228.0,43.0,,,,,,,,,,,,,,,,
91,306,Talinranta,2020,1082.0,824.0,213.0,45.0,,,,,,,,,,,,,,,,
91,320,Konala,2013,6086.0,5157.0,668.0,261.0,21,39,27,8,11,23,39,28,35,41,36,28,36,38,37,Konala
91,320,Konala,2014,6134.0,5141.0,721.0,272.0,,,,,,,,,,,,,,,,
91,320,Konala,2015,6197.0,5124.0,806.0,267.0,22,35,33,8,12,22,42,22,32,40,37,28,36,31,40,Konala
91,320,Konala,2016,6229.0,5099.0,863.0,267.0,,,,,,,,,,,,,,,,
91,320,Konala,2017,6316.0,5129.0,922.0,265.0,,,,,,,,,,,,,,,,
91,320,Konala,2018,6498.0,5219.0,1023.0,256.0,44,36,27,9,12,25,46,29,39,41,37,29,37,43,36,Konala
91,320,Konala,2019,6438.0,5153.0,1038.0,247.0,,,,,,,,,,,,,,,,
91,320,Konala,2020,6352.0,5049.0,1058.0,245.0,,,,,,,,,,,,,,,,
91,333,Malminkartano,2013,8495.0,6544.0,1732.0,219.0,33,30,28,15,15,17,38,32,31,36,33,25,33,52,36,Malminkartano
91,333,Malminkartano,2014,8537.0,6441.0,1867.0,229.0,,,,,,,,,,,,,,,,
91,333,Malminkartano,2015,8693.0,6432.0,2025.0,236.0,25,35,27,16,16,17,37,29,33,34,33,25,33,41,36,Malminkartano
